id,start_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,picture,prequel,genre1,genre2,genre3,genre4,genre5
21,1999-10-20,8.71,2292256,white,tv,0,pg_13,One Piece,https://cdn.myanimelist.net/images/anime/1244/138851l.jpg,False,Action,Adventure,Fantasy,Shounen,
29803,2015-07-07,7.91,1561937,white,tv,13,r,Overlord,https://cdn.myanimelist.net/images/anime/7/88019l.jpg,False,Action,Adventure,Fantasy,Isekai,
36652,2018-04-09,7.31,125537,white,tv,12,pg_13,Forest of Piano,https://cdn.myanimelist.net/images/anime/1501/91916l.jpg,False,Drama,Music,School,Seinen,
37975,2019-01-28,7.43,50435,white,tv,12,pg_13,Forest of Piano Second Season,https://cdn.myanimelist.net/images/anime/1186/100864l.jpg,True,Drama,Music,School,Seinen,
27775,2015-04-05,7.91,930040,white,tv,13,pg_13,Plastic Memories,https://cdn.myanimelist.net/images/anime/4/72750l.jpg,False,Drama,Romance,Sci-Fi,,
13601,2012-10-12,8.34,1610561,white,tv,22,r,Psycho-Pass,https://cdn.myanimelist.net/images/anime/5/43399l.jpg,False,Action,Adult Cast,Detective,Mystery,Psychological
23281,2014-10-10,7.4,647772,white,tv,11,r,Psycho-Pass 2,https://cdn.myanimelist.net/images/anime/1197/100616l.jpg,True,Action,Adult Cast,Detective,Mystery,Psychological
39491,2019-10-25,7.44,267414,white,tv,8,r,Psycho-Pass 3,https://cdn.myanimelist.net/images/anime/1406/104344l.jpg,True,Action,Adult Cast,Detective,Gore,Mystery
31240,2016-04-04,8.23,2155622,white,tv,25,r,Re:ZERO -Starting Life in Another World-,https://cdn.myanimelist.net/images/anime/1522/128039l.jpg,True,Drama,Fantasy,Isekai,Psychological,Suspense
39587,2020-07-08,8.33,1082591,white,tv,13,r,Re:ZERO -Starting Life in Another World- Season 2,https://cdn.myanimelist.net/images/anime/1444/108005l.jpg,True,Drama,Fantasy,Isekai,Psychological,Suspense
42203,2021-01-06,8.44,861650,white,tv,12,r,Re:ZERO -Starting Life in Another World- Season 2 Part 2,https://cdn.myanimelist.net/images/anime/1724/117421l.jpg,True,Drama,Fantasy,Isekai,Psychological,Suspense
30015,2016-07-02,7.97,1020667,white,tv,13,pg_13,ReLIFE,https://cdn.myanimelist.net/images/anime/3/82149l.jpg,False,Drama,Romance,School,,
45,1996-01-10,8.29,490113,white,tv,94,pg_13,Rurouni Kenshin,https://cdn.myanimelist.net/images/anime/1346/119505l.jpg,True,Action,Comedy,Historical,Romance,Samurai
34612,2018-01-17,8.42,628297,white,tv,24,pg_13,The Disastrous Life of Saiki K. 2,https://cdn.myanimelist.net/images/anime/1961/91383l.jpg,True,Comedy,Gag Humor,School,Shounen,Super Power
40542,2019-12-30,8.11,217793,white,ona,6,pg_13,The Disastrous Life of Saiki K.: Reawakened,https://cdn.myanimelist.net/images/anime/1993/119022l.jpg,True,Comedy,Gag Humor,School,Shounen,Super Power
12531,2012-04-13,8.3,380917,white,tv,12,pg_13,Kids on the Slope,https://cdn.myanimelist.net/images/anime/1604/98654l.jpg,False,Drama,Historical,Josei,Love Polygon,Music
205,2004-05-20,8.51,1220195,white,tv,26,r,Samurai Champloo,https://cdn.myanimelist.net/images/anime/1375/121599l.jpg,False,Action,Adventure,Comedy,Historical,Samurai
37450,2018-10-04,8.24,1700425,white,tv,13,pg_13,Rascal Does Not Dream of Bunny Girl Senpai,https://cdn.myanimelist.net/images/anime/1301/93586l.jpg,False,Drama,Romance,School,Supernatural,
23273,2014-10-10,8.65,2172749,white,tv,22,pg_13,Your Lie in April,https://cdn.myanimelist.net/images/anime/3/67177l.jpg,True,Drama,Love Polygon,Music,Romance,School
25835,2014-10-09,8.28,440803,white,tv,24,pg_13,Shirobako,https://cdn.myanimelist.net/images/anime/1918/93511l.jpg,False,Adult Cast,Award Winning,Comedy,Drama,Otaku Culture
46093,2021-07-09,7.51,166531,white,tv,24,pg_13,The Aquatope on White Sand,https://cdn.myanimelist.net/images/anime/1932/114952l.jpg,False,Drama,Workplace,,,
28171,2015-04-04,8.15,1621341,white,tv,24,pg_13,Food Wars! Shokugeki no Soma,https://cdn.myanimelist.net/images/anime/3/72943l.jpg,False,Ecchi,Gourmet,School,Shounen,
40902,2020-04-11,7.32,521030,white,tv,13,pg_13,Food Wars! The Fifth Plate,https://cdn.myanimelist.net/images/anime/1756/108000l.jpg,True,Ecchi,Gourmet,School,Shounen,
39940,2019-10-12,7.74,604552,white,tv,12,pg_13,Food Wars! The Fourth Plate,https://cdn.myanimelist.net/images/anime/1072/110175l.jpg,True,Ecchi,Gourmet,School,Shounen,
1913,1994-01-21,7.42,45015,white,ova,5,r+,Young GTO,https://cdn.myanimelist.net/images/anime/1941/98123l.jpg,False,Action,Comedy,Delinquents,School,
48736,2022-01-09,8.21,1014313,white,tv,12,pg_13,My Dress-Up Darling,https://cdn.myanimelist.net/images/anime/1179/119897l.jpg,False,Otaku Culture,Romance,School,Seinen,
9253,2011-04-06,9.07,2518015,white,tv,24,pg_13,Steins;Gate,https://cdn.myanimelist.net/images/anime/1935/127974l.jpg,False,Drama,Psychological,Sci-Fi,Suspense,Time Travel
30484,2018-04-12,8.53,856207,white,tv,23,pg_13,Steins;Gate 0,https://cdn.myanimelist.net/images/anime/1375/93521l.jpg,True,Drama,Sci-Fi,Suspense,Time Travel,
11757,2012-07-08,7.2,3025997,white,tv,25,pg_13,Sword Art Online,https://cdn.myanimelist.net/images/anime/11/39717l.jpg,False,Action,Adventure,Fantasy,Love Polygon,Romance
21881,2014-07-05,6.71,1948777,white,tv,24,pg_13,Sword Art Online II,https://cdn.myanimelist.net/images/anime/1223/121999l.jpg,True,Action,Adventure,Fantasy,Love Polygon,Romance
30911,2016-07-10,7.23,324635,white,tv,12,pg_13,Tales of Zestiria the X,https://cdn.myanimelist.net/images/anime/1739/124338l.jpg,True,Action,Adventure,Fantasy,,
34086,2017-01-08,7.3,159473,white,tv,13,pg_13,Tales of Zestiria the X Season 2,https://cdn.myanimelist.net/images/anime/1788/108410l.jpg,True,Action,Adventure,Fantasy,,
46471,2021-07-04,6.38,360665,white,tv,12,pg_13,The Detective Is Already Dead,https://cdn.myanimelist.net/images/anime/1843/115815l.jpg,False,Comedy,Detective,Mystery,Romance,
35790,2019-01-09,7.96,1557160,white,tv,25,pg_13,The Rising of the Shield Hero,https://cdn.myanimelist.net/images/anime/1490/101365l.jpg,False,Action,Adventure,Drama,Fantasy,Isekai
40356,2022-04-06,6.53,737088,white,tv,13,pg_13,The Rising of the Shield Hero Season 2,https://cdn.myanimelist.net/images/anime/1143/121873l.jpg,True,Action,Adventure,Drama,Fantasy,Isekai
2001,2007-04-01,8.63,1587727,white,tv,27,pg_13,Gurren Lagann,https://cdn.myanimelist.net/images/anime/4/5123l.jpg,False,Action,Adventure,Award Winning,Mecha,Sci-Fi
37430,2018-10-02,8.14,1400123,white,tv,24,pg_13,That Time I Got Reincarnated as a Slime,https://cdn.myanimelist.net/images/anime/1069/123309l.jpg,False,Action,Adventure,Comedy,Fantasy,Isekai
41487,2021-07-06,8.33,728929,white,tv,12,pg_13,That Time I Got Reincarnated as a Slime Season 2 Part 2,https://cdn.myanimelist.net/images/anime/1033/118296l.jpg,True,Action,Adventure,Comedy,Fantasy,Isekai
22319,2014-07-04,7.79,2773661,white,tv,12,r,Tokyo Ghoul,https://cdn.myanimelist.net/images/anime/1498/134443l.jpg,False,Action,Fantasy,Gore,Horror,Psychological
27899,2015-01-09,7.02,1748744,white,tv,12,r,Tokyo Ghoul √A,https://cdn.myanimelist.net/images/anime/1889/123307l.jpg,True,Action,Fantasy,Gore,Horror,Psychological
36511,2018-04-03,6.37,1161682,white,tv,12,r,Tokyo Ghoul:re,https://cdn.myanimelist.net/images/anime/1063/95086l.jpg,True,Action,Fantasy,Gore,Horror,Psychological
37799,2018-10-09,6.44,863958,white,tv,12,r,Tokyo Ghoul:re 2nd Season,https://cdn.myanimelist.net/images/anime/1545/121995l.jpg,True,Action,Fantasy,Gore,Horror,Psychological
42249,2021-04-11,7.95,1218008,white,tv,24,r,Tokyo Revengers,https://cdn.myanimelist.net/images/anime/1839/122012l.jpg,False,Action,Delinquents,Drama,Shounen,Supernatural
4224,2008-10-02,8.07,2173341,white,tv,25,pg_13,Toradora!,https://cdn.myanimelist.net/images/anime/13/22128l.jpg,False,Drama,Love Polygon,Romance,School,
6,1998-04-01,8.22,750147,white,tv,26,pg_13,Trigun,https://cdn.myanimelist.net/images/anime/7/20310l.jpg,False,Action,Adult Cast,Adventure,Sci-Fi,Shounen
34822,2017-04-07,8.05,534934,white,tv,12,pg_13,Tsukigakirei,https://cdn.myanimelist.net/images/anime/2/85592l.jpg,False,Romance,School,,,
33352,2018-01-11,8.67,1741961,white,tv,13,pg_13,Violet Evergarden,https://cdn.myanimelist.net/images/anime/1795/95088l.jpg,False,Drama,Fantasy,,,
35968,2018-04-13,7.94,964691,white,tv,11,pg_13,Wotakoi: Love is Hard for Otaku,https://cdn.myanimelist.net/images/anime/1864/93518l.jpg,False,Adult Cast,Otaku Culture,Romance,Workplace,
38349,2019-03-29,7.95,203180,white,ova,3,pg_13,Wotakoi: Love is Hard for Otaku OVA,https://cdn.myanimelist.net/images/anime/1892/111383l.jpg,True,Adult Cast,Otaku Culture,Romance,Workplace,
41094,2020-01-18,7.33,317311,white,ona,15,pg_13,The Daily Life of the Immortal King,https://cdn.myanimelist.net/images/anime/1925/105508l.jpg,False,Adventure,Comedy,Fantasy,Mythology,School
39710,2020-04-05,6.87,304740,white,tv,12,pg_13,"Sing ""Yesterday"" for Me",https://cdn.myanimelist.net/images/anime/1553/107721l.jpg,False,Adult Cast,Drama,Love Polygon,Romance,Seinen
35507,2017-07-12,7.86,1218236,white,tv,12,pg_13,Classroom of the Elite,https://cdn.myanimelist.net/images/anime/5/86830l.jpg,False,Drama,Psychological,School,Suspense,
37976,2018-10-04,7.51,485560,white,tv,12,r,Zombie Land Saga,https://cdn.myanimelist.net/images/anime/1084/128208l.jpg,False,Award Winning,Comedy,Idols (Female),Music,Parody
40174,2021-04-08,8.01,211013,white,tv,12,r,Zombie Land Saga Revenge,https://cdn.myanimelist.net/images/anime/1118/115156l.jpg,True,Comedy,Idols (Female),Music,Parody,Supernatural
52034,2023-04-12,8.72,719690,white,tv,11,pg_13,[Oshi No Ko],https://cdn.myanimelist.net/images/anime/1812/134736l.jpg,False,Drama,Reincarnation,Seinen,Showbiz,Supernatural
51464,2022-10-16,7.15,35421,white,tv,11,pg_13,The Little Lies We All Tell,https://cdn.myanimelist.net/images/anime/1934/128719l.jpg,False,Comedy,Gag Humor,School,Shounen,Super Power
48569,2021-10-03,8.7,473912,white,tv,12,r,86 Eighty-Six Part 2,https://cdn.myanimelist.net/images/anime/1321/117508l.jpg,True,Action,Drama,Mecha,Military,Sci-Fi
33337,2017-01-10,7.66,162671,white,tv,12,pg_13,ACCA: 13-Territory Inspection Dept.,https://cdn.myanimelist.net/images/anime/3/83776l.jpg,False,Adult Cast,Detective,Drama,Fantasy,Mystery
39610,2020-02-14,7.15,16979,white,ova,1,pg_13,ACCA: 13-Territory Inspection Department - Regards,https://cdn.myanimelist.net/images/anime/1878/101560l.jpg,True,Adult Cast,Detective,Drama,Fantasy,Mystery
42847,2021-10-29,7.72,93758,white,movie,1,pg_13,Sing a Bit of Harmony,https://cdn.myanimelist.net/images/anime/1535/116583l.jpg,False,Drama,Music,School,Sci-Fi,
31580,2016-01-16,7.39,581899,white,tv,13,r,Ajin: Demi-Human,https://cdn.myanimelist.net/images/anime/13/77968l.jpg,False,Action,Gore,Horror,Mystery,Seinen
32015,2016-05-06,7.18,45338,white,ova,2,r,Ajin OVA,https://cdn.myanimelist.net/images/anime/1173/132720l.jpg,False,Action,Horror,Mystery,Seinen,Supernatural
22199,2014-07-07,7.47,2054050,white,tv,24,r,Akame ga Kill!,https://cdn.myanimelist.net/images/anime/1429/95946l.jpg,False,Action,Fantasy,Gore,Shounen,Super Power
48553,2022-01-09,7.69,178443,white,tv,12,pg_13,Akebi's Sailor Uniform,https://cdn.myanimelist.net/images/anime/1820/120520l.jpg,False,CGDCT,School,Slice of Life,,
52193,2022-10-07,7.62,145692,white,tv,12,r,Akiba Maid War,https://cdn.myanimelist.net/images/anime/1217/129604l.jpg,False,Action,Comedy,Organized Crime,,
41433,2020-10-08,7.59,423779,white,tv,12,r,Akudama Drive,https://cdn.myanimelist.net/images/anime/1468/109172l.jpg,False,Action,Adult Cast,Gore,Sci-Fi,
19429,2014-04-04,6.6,265414,white,tv,12,r,Riddle Story of Devil,https://cdn.myanimelist.net/images/anime/6/60479l.jpg,False,Action,Girls Love,High Stakes Game,School,Suspense
22729,2014-07-06,7.39,509328,white,tv,12,r,Aldnoah.Zero,https://cdn.myanimelist.net/images/anime/7/60263l.jpg,False,Action,Mecha,Military,Sci-Fi,
27655,2015-01-11,6.91,308355,white,tv,12,r,Aldnoah.Zero,https://cdn.myanimelist.net/images/anime/10/71297l.jpg,True,Action,Mecha,Sci-Fi,Space,
6547,2010-04-03,8.06,2050053,white,tv,13,pg_13,Angel Beats!,https://cdn.myanimelist.net/images/anime/1244/111115l.jpg,False,Drama,School,Supernatural,,
15039,2013-08-31,7.84,291925,white,movie,1,pg_13,Anohana: The Flower We Saw That Day The Movie,https://cdn.myanimelist.net/images/anime/5/49993l.jpg,True,Drama,Supernatural,,,
11111,2012-01-10,7.47,1644321,white,tv,12,r,Another,https://cdn.myanimelist.net/images/anime/4/75509l.jpg,True,Gore,Horror,Mystery,School,Supernatural
11701,2012-05-26,7.26,188843,white,ova,1,r,Another: The Other,https://cdn.myanimelist.net/images/anime/9/42051l.jpg,False,Horror,Mystery,Suspense,,
477,2005-10-06,7.68,161388,white,tv,13,g,Aria the Animation,https://cdn.myanimelist.net/images/anime/2/77620l.jpg,False,Fantasy,Iyashikei,Sci-Fi,Shounen,Slice of Life
50205,2022-10-29,7.1,100450,white,tv,8,pg_13,Arknights Animation: Prelude to Dawn,https://cdn.myanimelist.net/images/anime/1644/128406l.jpg,False,Action,Fantasy,,,
36214,2018-06-09,7.7,113272,white,ova,1,pg_13,Kase-san and Morning Glories,https://cdn.myanimelist.net/images/anime/1578/94205l.jpg,False,Girls Love,School,Shoujo,,
37171,2018-07-08,8.19,469244,white,tv,12,pg_13,Asobi Asobase - workshop of fun -,https://cdn.myanimelist.net/images/anime/1139/95077l.jpg,False,Comedy,Gag Humor,School,Seinen,
40550,2020-10-02,6.48,85096,white,tv,12,pg_13,Assault Lily: Bouquet,https://cdn.myanimelist.net/images/anime/1024/108413l.jpg,False,Action,Fantasy,,,
45961,2021-07-20,6.35,4477,white,ona,13,pg_13,Assault Lily: Fruits,https://cdn.myanimelist.net/images/anime/1444/116888l.jpg,False,Comedy,Fantasy,,,
586,2006-01-13,7.38,75637,white,tv,11,r,Ayakashi: Japanese Classic Horror,https://cdn.myanimelist.net/images/anime/2/11746l.jpg,False,Adult Cast,Historical,Horror,Mystery,Psychological
33573,2017-01-21,7.01,91537,white,tv,13,pg_13,BanG Dream!,https://cdn.myanimelist.net/images/anime/4/82414l.jpg,False,Music,,,,
37869,2019-01-03,7.6,43922,white,tv,13,pg_13,BanG Dream! 2nd Season,https://cdn.myanimelist.net/images/anime/1967/108632l.jpg,True,Music,,,,
37870,2020-01-23,8.04,36084,white,tv,13,pg_13,BanG Dream! 3rd Season,https://cdn.myanimelist.net/images/anime/1985/104767l.jpg,True,Music,,,,
51218,2022-03-10,7.73,3861,white,ona,2,pg_13,BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,https://cdn.myanimelist.net/images/anime/1343/121390l.jpg,False,Music,,,,
39619,2019-09-13,7.72,12337,white,movie,1,pg_13,BanG Dream! Film Live,https://cdn.myanimelist.net/images/anime/1163/117736l.jpg,False,Music,,,,
37873,2018-07-05,7.75,21804,white,ona,26,pg_13,BanG Dream! Garupa☆Pico,https://cdn.myanimelist.net/images/anime/1341/92872l.jpg,False,Comedy,Music,,,
49123,2021-10-07,7.7,5759,white,ona,26,pg_13,BanG Dream! Garupa☆Pico Fever!,https://cdn.myanimelist.net/images/anime/1724/117808l.jpg,True,Comedy,Music,,,
40854,2020-05-07,7.74,11380,white,ona,26,pg_13,BanG Dream! Garupa☆Pico: Oomori,https://cdn.myanimelist.net/images/anime/1237/111699l.jpg,True,Comedy,Music,,,
54959,2023-06-29,8.24,15112,white,tv,13,pg_13,BanG Dream! It's MyGO!!!!!,https://cdn.myanimelist.net/images/anime/1891/136948l.jpg,False,Music,,,,
41780,2021-04-23,7.73,9920,white,movie,1,pg_13,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,https://cdn.myanimelist.net/images/anime/1867/119189l.jpg,False,Music,,,,
41781,2021-06-25,8.05,8515,white,movie,1,pg_13,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,https://cdn.myanimelist.net/images/anime/1246/115689l.jpg,True,Music,,,,
41782,2022-01-01,7.92,8746,white,movie,1,pg_13,BanG Dream! Poppin'Dream!,https://cdn.myanimelist.net/images/anime/1856/119931l.jpg,True,Music,,,,
50248,2022-04-06,7.52,61798,white,tv,13,pg_13,Birdie Wing: Golf Girls' Story,https://cdn.myanimelist.net/images/anime/1343/120488l.jpg,False,Sports,,,,
46352,2021-10-02,7.81,451063,white,tv,12,pg_13,Blue Period,https://cdn.myanimelist.net/images/anime/1757/116931l.jpg,False,Drama,School,Seinen,Visual Arts,
47917,2022-10-09,8.8,515847,white,tv,12,pg_13,Bocchi the Rock!,https://cdn.myanimelist.net/images/anime/1448/127956l.jpg,False,CGDCT,Comedy,Music,,
38408,2019-10-12,7.89,1690013,white,tv,25,pg_13,My Hero Academia Season 4,https://cdn.myanimelist.net/images/anime/1412/107914l.jpg,True,Action,School,Shounen,Super Power,
41587,2021-03-27,7.38,1150297,white,tv,25,pg_13,My Hero Academia Season 5,https://cdn.myanimelist.net/images/anime/1911/113611l.jpg,True,Action,School,Shounen,Super Power,
49918,2022-10-01,8.32,605910,white,tv,25,pg_13,My Hero Academia Season 6,https://cdn.myanimelist.net/images/anime/1483/126005l.jpg,True,Action,School,Shounen,Super Power,
42603,2020-08-16,7.16,174880,white,ona,2,pg_13,My Hero Academia: Make It! Do-or-Die Survival Training,https://cdn.myanimelist.net/images/anime/1345/108741l.jpg,False,Action,School,Shounen,Super Power,
33929,2017-04-04,7.23,178985,white,ova,1,pg_13,My Hero Academia: Rescue! Rescue Training,https://cdn.myanimelist.net/images/anime/1812/111684l.jpg,False,Action,School,Shounen,Super Power,
35459,2017-06-02,7.22,197175,white,ova,1,pg_13,My Hero Academia: Training of the Dead,https://cdn.myanimelist.net/images/anime/1624/111683l.jpg,False,Action,School,Shounen,Super Power,
31478,2016-04-07,7.82,1363118,white,tv,12,r,Bungo Stray Dogs,https://cdn.myanimelist.net/images/anime/3/79409l.jpg,False,Action,Adult Cast,Detective,Mystery,Organized Crime
32867,2016-10-06,8.19,839497,white,tv,12,r,Bungo Stray Dogs 2,https://cdn.myanimelist.net/images/anime/1572/133096l.jpg,True,Action,Adult Cast,Detective,Mystery,Organized Crime
38003,2019-04-12,8.21,617437,white,tv,12,r,Bungo Stray Dogs 3,https://cdn.myanimelist.net/images/anime/1037/100463l.jpg,True,Action,Adult Cast,Detective,Mystery,Organized Crime
50330,2023-01-04,8.45,268820,white,tv,13,r,Bungo Stray Dogs 4,https://cdn.myanimelist.net/images/anime/1263/132759l.jpg,True,Action,Adult Cast,Detective,Mystery,Organized Crime
34944,2018-03-03,7.92,273156,white,movie,1,r,Bungo Stray Dogs: Dead Apple,https://cdn.myanimelist.net/images/anime/1127/93981l.jpg,False,Action,Adult Cast,Detective,Mystery,Organized Crime
33071,2017-08-04,7.66,170730,white,ova,1,pg_13,Bungo Stray Dogs 2 - Walking Alone,https://cdn.myanimelist.net/images/anime/9/87340l.jpg,False,Action,Adult Cast,Detective,Mystery,Organized Crime
41468,2020-10-02,7.12,237240,white,movie,3,pg_13,Burn the Witch,https://cdn.myanimelist.net/images/anime/1993/108967l.jpg,True,Action,Fantasy,Shounen,,
5356,2009-07-04,7.22,228574,white,tv,13,r,Canaan,https://cdn.myanimelist.net/images/anime/4/75789l.jpg,False,Action,Adult Cast,Mystery,Sci-Fi,Super Power
47398,2021-02-14,6.69,45483,white,ona,4,pg_13,Junior High and High School!! Kimetsu Academy Story: Valentine Edition,https://cdn.myanimelist.net/images/anime/1722/120098l.jpg,False,Comedy,,,,
34382,2018-01-06,6.45,509611,white,tv,12,pg_13,Citrus,https://cdn.myanimelist.net/images/anime/11/89985l.jpg,False,Drama,Girls Love,School,,
1818,2007-04-04,7.74,664889,white,tv,26,r+,Claymore,https://cdn.myanimelist.net/images/anime/3/21834l.jpg,False,Action,Adventure,Fantasy,Gore,Shounen
34437,2019-02-09,7.91,309940,white,movie,1,r,Code Geass: Lelouch of the Re;surrection,https://cdn.myanimelist.net/images/anime/1274/113436l.jpg,True,Action,Drama,Mecha,Military,Sci-Fi
34438,2017-10-21,7.88,99890,white,movie,1,r+,Code Geass: Lelouch of the Rebellion I - Initiation,https://cdn.myanimelist.net/images/anime/6/87709l.jpg,False,Action,Mecha,Military,School,Sci-Fi
35756,2018-04-05,7.37,141995,white,tv,12,pg_13,Comic Girls,https://cdn.myanimelist.net/images/anime/1444/140760l.jpg,False,CGDCT,Otaku Culture,Slice of Life,,
13807,2012-08-02,5.97,140803,white,ova,1,r,Corpse Party: Missing Footage,https://cdn.myanimelist.net/images/anime/5/38331l.jpg,False,Horror,School,,,
15037,2013-07-24,6.43,376964,white,ova,4,r,Corpse Party: Tortured Souls,https://cdn.myanimelist.net/images/anime/10/78811l.jpg,True,Gore,Horror,Mystery,Supernatural,
5,2001-09-01,8.38,371617,white,movie,1,r,Cowboy Bebop: The Movie,https://cdn.myanimelist.net/images/anime/1439/93480l.jpg,False,Action,Adult Cast,Sci-Fi,Space,
42310,2022-09-13,8.6,690003,white,ona,10,r+,Cyberpunk: Edgerunners,https://cdn.myanimelist.net/images/anime/1818/126435l.jpg,False,Action,Gore,Organized Crime,Sci-Fi,
51586,2023-01-13,7.41,12614,white,tv,12,pg_13,D4DJ All Mix,https://cdn.myanimelist.net/images/anime/1995/129754l.jpg,True,Idols (Female),Music,School,,
39681,2020-10-23,7.64,39903,white,tv,13,pg_13,D4DJ First Mix,https://cdn.myanimelist.net/images/anime/1765/109713l.jpg,False,Idols (Female),Music,School,,
16592,2013-07-05,7.21,929445,white,tv,13,r,Danganronpa: The Animation,https://cdn.myanimelist.net/images/anime/4/51463l.jpg,False,High Stakes Game,Horror,Mystery,Psychological,School
2025,2007-04-06,8.06,936852,white,tv,25,r,Darker than Black,https://cdn.myanimelist.net/images/anime/5/19570l.jpg,False,Action,Mystery,Sci-Fi,Super Power,
14353,2013-03-02,7.88,237434,white,movie,1,r,Death Billiards,https://cdn.myanimelist.net/images/anime/11/48721l.jpg,False,Adult Cast,Drama,High Stakes Game,Psychological,Supernatural
51916,2023-07-08,7.68,89162,white,tv,13,pg_13,The Masterful Cat Is Depressed Again Today,https://cdn.myanimelist.net/images/anime/1074/136720l.jpg,False,Adult Cast,Anthropomorphic,Comedy,Supernatural,
2164,2007-05-12,8.03,146077,white,tv,26,g,Den-noh Coil,https://cdn.myanimelist.net/images/anime/5/12844l.jpg,False,Adventure,Award Winning,Drama,Mystery,Sci-Fi
552,1999-03-07,7.77,397455,white,tv,54,pg,Digimon: Digital Monsters,https://cdn.myanimelist.net/images/anime/1471/99249l.jpg,True,Action,Adventure,Comedy,Fantasy,Isekai
1313,2000-04-02,7.23,220353,white,tv,50,pg,Digimon Adventure 02,https://cdn.myanimelist.net/images/anime/8/20360l.jpg,True,Action,Adventure,Comedy,Fantasy,Isekai
2962,2000-07-08,7.1,45932,white,movie,2,pg,Digimon Movie 02 - Digimon Hurricane Touchdown! Supreme Evolution! The Golden Digimentals.,https://cdn.myanimelist.net/images/anime/7/82960l.jpg,False,Adventure,Fantasy,Kids,Sci-Fi,
